Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2000-03-28,62.26274108886719,64.54994680277188,62.0403748807193,63.9146118822428,8524482
2000-03-29,60.48384094238281,62.231011929662856,60.22970683310021,62.167476374266506,7648666
2000-03-30,62.38984298706055,62.516910042274574,60.32500638194612,60.420305659318785,9579268
2000-03-31,60.166141510009766,62.89807980507307,59.49904284530904,62.32628037016539,8383899
2000-04-03,62.00859832763672,62.19920080484197,60.7061649673532,60.992066655086795,8070518
2000-04-04,61.59564971923828,64.51818664174307,58.48251027005078,61.75448448211559,17433891
2000-04-05,63.53343200683594,63.91463308561501,60.865028511532905,61.24622959031198,9093401
2000-04-06,62.38984298706055,65.05824709040377,62.32631148752924,62.771044152702636,9296220
2000-04-07,62.580406188964844,63.882839642608815,61.75447287826741,62.771004623683915,5627794
2000-04-10,62.072139739990234,63.72400640002068,61.7862380250758,63.40634098267604,5760636
2000-04-11,60.674407958984375,61.81801085633529,59.88024232238043,61.81801085633529,8094680
2000-04-12,57.815406799316406,60.80147494703772,56.767103129383415,60.80147494703772,9293919
2000-04-13,56.22710037231445,58.10133434729069,55.909430709464964,57.18010124856018,8615274
2000-04-14,53.368064880371094,57.307137369179344,52.28799753321542,55.81410130569245,12323972
2000-04-17,56.86244201660156,57.05304059075781,52.510397974414644,52.79629989180083,10428097
2000-04-18,56.67179489135742,58.51426390494112,55.94116083715088,57.052995796528045,8582953
2000-04-19,53.368064880371094,55.78233354532485,52.256229772847824,55.78233354532485,15349527
2000-04-20,52.85979461669922,53.49512951539191,51.875026537762785,53.36806253565337,11122432
2000-04-24,54.1304817199707,54.47991501193066,51.46207834850354,51.843279409591744,8915163
2000-04-25,57.18009948730469,57.43423358729592,54.09872656702444,54.13049434356115,10016914
2000-04-26,56.16357421875,57.910745488434706,55.40117176767099,57.18011082018867,6467209
2000-04-27,56.22710037231445,57.4977668552583,55.2423317185535,55.655296601645915,6608105
2000-04-28,56.67179489135742,57.27536197717375,55.972928593285594,56.925928828137835,5113476
2000-05-01,56.925968170166016,57.52953567311306,56.13180211098367,57.18010228258071,4389121
2000-05-02,56.608272552490234,57.75187139603999,56.25883934717507,56.41767004113241,4272910
2000-05-03,54.95641326904297,56.481217456372555,54.16224746358808,56.16354788927048,5798815
2000-05-04,54.702266693115234,55.496436372595724,54.479900480828455,55.464668611940695,3798340
2000-05-05,54.82936477661133,55.718834186379205,54.13049798272661,54.194029483919984,4911075
2000-05-08,55.84967041015625,56.16772337182351,54.76829927478769,54.99093391132746,5048937
2000-05-09,55.46797561645508,56.294909565896305,55.086318791842864,56.23129738776558,5088685
2000-05-10,52.41472244262695,53.78234037982746,51.937647079122534,53.686926119335645,10473284
2000-05-11,53.14620590209961,54.7046554642181,52.5101085154454,52.92357141066635,8479085
2000-05-12,53.14620590209961,53.814113437442224,52.541910542048115,52.79635112112694,5857286
2000-05-15,53.01899719238281,53.36885202296942,51.905820516310825,52.92357891591457,6179559
2000-05-16,55.46797561645508,55.59519591167349,53.43245495400345,53.49606713213417,7600027
2000-05-17,54.89554214477539,55.40442384315871,54.00499917260457,54.70471353840522,5778627
2000-05-18,53.97311019897461,54.60920723659521,53.27339695992695,54.0049122081272,4787751
2000-05-19,54.16401672363281,54.704704453635266,53.43250041895095,53.973188148953405,6714483
2000-05-22,55.59519958496094,55.595199584960945,52.637334632525935,53.94133969889069,7080792
2000-05-23,54.64107131958008,55.97688301448857,54.513850964777134,55.468001595276775,6253929
2000-05-24,55.78605270385742,55.97688119935147,53.019015152924936,54.19580035090943,8560673
2000-05-25,54.19578170776367,57.12184470574969,54.1321695237848,56.23130255734943,6242110
2000-05-26,54.41843795776367,54.54565831547446,53.209846590033685,53.68692191618789,4494557
2000-05-30,56.45394515991211,56.485751256454215,54.80008499433854,54.831891090880646,3783905
2000-05-31,54.609256744384766,56.35853533630812,54.54564860737294,56.23131500124016,3904195
2000-06-01,53.941375732421875,55.4362142833158,53.68693495520394,54.73650011544344,5975275
2000-06-02,55.3725700378418,55.84964520398266,54.76827455666046,55.467984258861236,5725072
2000-06-05,57.4080924987793,58.10780216953768,55.181739116137,55.181739116137,7616344
2000-06-06,57.1854362487793,58.330418679040804,56.61294706416967,57.12182814428589,5616392
2000-06-07,61.57455825805664,61.95621516034681,56.740190116869464,57.249071401314836,11626813
2000-06-08,60.9384765625,62.242482234156974,59.79349329840558,60.747643987961666,9754578
2000-06-09,60.906654357910156,61.44734177163654,60.49318727323444,61.00206858943713,4957099
2000-06-12,60.47726058959961,61.288287277730625,60.4772605895996,60.620379840825706,3807754
2000-06-13,60.715816497802734,61.0338652406826,59.41180731159524,60.493177910638984,4192996
2000-06-14,59.0301628112793,61.06568832752505,58.77572212174857,60.493194745558625,5525600
2000-06-15,59.44358825683594,60.556764477556186,58.966513313818936,59.03012141106838,5634070
2000-06-16,57.6307487487793,59.88890501418321,57.63074874877929,59.18919507966876,8416325
2000-06-19,61.25653076171875,61.25653076171875,57.630756201916256,57.75797657564856,6337923
2000-06-20,59.22099685668945,61.41554481361008,58.71211546475806,61.06568987191842,7430575
2000-06-21,58.26683044433594,58.99834623119936,57.75794919068422,58.80751373055816,6785402
2000-06-22,56.89922332763672,58.1714226296147,56.61297655569561,58.076008392649115,5076343
2000-06-23,56.9310417175293,57.821580202854456,56.3903541562574,57.75797205149347,3515501
2000-06-26,58.21913528442383,58.902942095072675,57.4399101700192,57.50352237252306,3792691
2000-06-27,55.84967041015625,57.40812098802571,55.34079298137055,56.80382523411252,6911863
2000-06-28,57.901065826416016,58.616678483362875,55.91325018309042,55.97685830188778,6732684
2000-06-29,58.01240921020508,58.20323771359382,56.00868961939838,56.86742600673768,8042171
2000-06-30,55.754241943359375,57.598934843561686,55.277166683433116,57.34449416346175,9008780
2000-07-03,55.7224235534668,55.91325605197574,55.118128086768344,55.34076667853604,2410402
2000-07-05,53.43246841430664,53.75052126299567,51.460555372193284,53.75052126299567,14999222
2000-07-06,51.5241584777832,53.4960711720625,50.888056953653866,53.43245898912789,13527604
2000-07-07,53.46430206298828,53.46430206298828,51.71502267687973,52.25571036165566,9447158
2000-07-10,52.57373046875,53.40066053790869,52.35109591871234,53.2734402148809,4405961
2000-07-11,51.90584182739258,52.923600644859526,51.39696038813656,52.54193956541751,5878311
2000-07-12,53.24163818359375,53.87773573773284,52.223875599300925,52.510122341394265,5805823
2000-07-13,52.92357635498047,53.90953267576183,51.905818004625324,53.65509207291224,5930506
2000-07-14,52.89178466796875,53.36885987633914,52.4783175922272,52.79636637745945,4204920
2000-07-17,53.68690490722656,54.895495892053546,53.019001286632374,53.146217542993774,6937804
2000-07-18,52.57373046875,53.33705240691676,52.22387559568455,52.98719753385131,6749524
2000-07-19,55.340763092041016,55.72241994223755,51.39693773693928,52.096647377024006,8139344
2000-07-20,59.666236877441406,59.952483535737954,56.867394651022366,56.99461493681608,24108626
2000-07-21,58.3940544128418,59.53903324418286,57.88517312733739,59.53903324418286,9378854
2000-07-24,57.249053955078125,58.8393054538303,56.803784997402865,58.07598375977902,7127862
2000-07-25,56.99462127685547,57.69433089603472,56.1040791772362,57.63072277658351,5822977
2000-07-26,55.91324996948242,57.18544888995777,55.40436877687503,56.485739280644175,6977238
2000-07-27,56.13591766357422,56.74021342179471,55.62703617011579,55.913283025447534,4233580
2000-07-28,56.89922332763672,57.249078237206774,55.404385391346565,56.54936841806666,5601958
2000-07-31,57.12183380126953,57.85334941112071,56.008657343533926,56.23129182287252,5348721
2000-08-01,56.23130416870117,57.21726056027967,56.10408385814125,56.994626032060694,3134339
2000-08-02,58.139610290527344,58.45765904441096,56.358525897856936,56.48574621161911,6148283
2000-08-03,59.0301628112793,59.284603500810015,57.153667802296006,57.50352273513959,5823500
2000-08-04,58.96653747558594,59.28458621423838,58.17140953738967,59.03014559889905,4665683
2000-08-07,59.18919372558594,60.55681151979148,58.93475301684793,59.34822018380842,6182592
2000-08-08,60.560890197753906,60.94297833325386,58.87333731515432,58.937020703865564,6000588
2000-08-09,60.4972038269043,61.54794302792959,60.4972038269043,60.62456652390027,6888328
2000-08-10,61.00664138793945,61.261366726704,60.05142340036633,60.49719071041037,5736369
2000-08-11,61.45241165161133,62.05738334385731,60.72007728386155,61.00664432014207,6424950
2000-08-14,62.78973388671875,63.012617609869906,60.78377631276922,61.13402274423377,5177072
2000-08-15,62.152889251708984,62.471297895995576,61.51608009430984,62.184730929255046,4579493
2000-08-16,62.343963623046875,62.63053072019908,60.87929457642692,61.67530841822135,6219516
2000-08-17,62.40762710571289,62.566831459909515,60.879279128423924,61.00664179866366,4537966
2000-08-18,61.356910705566406,62.85342161522179,61.197706292780495,62.34397074677831,4317365
2000-08-21,61.8663330078125,62.24842098271958,61.1658363543558,61.67528698756523,3382973
2000-08-22,61.83449935913086,62.248429068779785,61.64345737965473,61.73897836939279,2896792
2000-08-23,62.78973388671875,63.04445930334552,61.07033935728255,61.29322308043371,4446755
2000-08-24,63.585723876953125,63.904128474967216,62.50314336500052,62.66234363121392,6263762
2000-08-25,65.71906280517578,66.16483425393683,63.299175755515925,63.3310174444821,8659834
2000-08-28,66.99267578125,67.8523727455004,66.10113713465279,66.1648204993464,8929284
2000-08-29,67.69318389892578,68.39368074300876,66.73796573450821,66.99269112043137,6317840
2000-08-30,66.38768005371094,66.99265147082895,66.0055922009649,66.61056361808292,5155525
2000-08-31,67.25536346435547,68.361825367451,67.05635700955018,67.18371967701398,5721097
2000-09-01,68.07527160644531,68.74392269165456,67.56582083737815,67.78870453244791,6042010
2000-09-05,66.8334732055664,67.91605384374748,66.6424312376,67.66132850940043,4301257
2000-09-06,66.96087646484375,68.71210911810324,66.41958785041453,66.67430927358755,6770758
2000-09-07,67.9478988647461,68.52102886238697,67.18372282416631,67.18372282416631,4835449
2000-09-08,65.97378540039062,67.72502130135648,65.91010609073523,67.50213761918009,5223410
2000-09-11,63.42654037475586,65.33697672141207,62.98077297802637,65.1459347129819,7968114
2000-09-12,63.681251525878906,64.63646948564956,63.20364254599358,63.58573054301938,5231778
2000-09-13,65.05043029785156,65.62356053488972,62.5350174633154,62.72606358605454,5725386
2000-09-14,64.63648986816406,65.81459184797298,64.34992276363153,65.20962001164015,4629073
2000-09-15,63.681251525878906,64.8275155169563,63.55388886020364,64.60462780283382,5733858
2000-09-18,62.78973388671875,64.19072367816601,62.69421287188097,63.80863555322584,4113709
2000-09-19,63.64939880371094,64.3180536989315,62.4394557224423,62.534976688734666,3494686
2000-09-20,63.55386734008789,64.47724330437642,62.91705422734426,63.52202566805413,4836076
2000-09-21,61.89817810058594,64.54094832404394,61.134002108650726,63.26732167081858,4500101
2000-09-22,63.10810852050781,63.330992122978984,61.80264045074202,62.6623372499786,6202885
2000-09-25,62.662357330322266,64.50911415994737,61.6434599545757,63.426533411323305,4488386
2000-09-26,60.6882438659668,62.08923348736109,60.30615578740471,61.13401532375017,6503191
2000-09-27,60.1151237487793,61.293225803832115,58.84149660905526,61.16586308985971,6222549
2000-09-28,58.71411895751953,60.56087580748808,58.5867603415379,59.79670378365726,5553319
2000-09-29,57.37683868408203,59.57384288179701,56.16689469684102,58.84150814922535,10035952
2000-10-02,60.01956558227539,60.94294163788575,57.37679191941573,57.37679191941573,9280321
2000-10-03,56.326072692871094,60.815600018366325,56.03950564837144,60.56087466005288,12284433
2000-10-04,58.26836395263672,58.52308936975599,55.30718402781694,56.230564681271574,12205669
2000-10-05,57.66337585449219,58.363868521384795,56.835520514929286,57.98178050337394,5802162
2000-10-06,59.09619903564453,59.15988240063859,57.44048846402631,58.07730178602857,6389386
2000-10-09,60.083248138427734,60.81558231398779,58.23649186106931,59.06435106737915,5123308
2000-10-10,58.5230712890625,59.669335311961156,57.28128628065258,59.414609973539235,5872453
2000-10-11,57.05839920043945,57.536008164910434,54.765875357861205,56.994719902450846,9179487
2000-10-12,52.537025451660156,58.26833650599656,52.537025451660156,58.20465721450668,10151325
2000-10-13,55.561912536621094,56.26240950547206,53.07834567989625,53.07834567989625,9510860
2000-10-16,56.61264419555664,57.63154164345939,55.30717561499894,56.80368619654202,8065078
2000-10-17,57.5678596496582,58.013627008248726,55.3071730383188,57.026567229436914,9291095
2000-10-18,48.62064743041992,50.49924618901174,45.97787655776024,49.289298538427886,31147579
2000-10-19,49.13010787963867,50.18084728413158,47.21966705475682,49.926121840814,18793377
2000-10-20,48.27040100097656,49.03457311456688,47.983833917387265,48.46144301297697,9800183
2000-10-23,47.31519317626953,48.39777430116574,46.39181240772393,48.270411576731505,9768176
2000-10-24,46.58283233642578,48.07933842514509,45.946019072296664,47.378845867396706,9232205
2000-10-25,44.608726501464844,46.328120792566786,44.290317742023156,46.105233034722204,14705191
2000-10-26,47.25148391723633,47.315167277389904,44.64055152827407,44.83159754314744,10601942
2000-10-27,47.72911834716797,47.72911834716797,46.359970094093335,47.378871876026,6727244
2000-10-30,47.538063049316406,47.760946735610005,46.009710802294464,47.63358404835818,8455864
2000-10-31,50.18083953857422,50.499248326368615,47.760952266163265,47.760952266163265,11404120
2000-11-01,50.212703704833984,50.88135920601011,49.54404820365786,50.14902029253594,7809645
2000-11-02,51.93206787109375,52.12310986259234,50.18083199814093,50.43555736386455,7787575
2000-11-03,51.0086555480957,52.28228158131068,50.626571803716914,52.21860231244278,6117531
2000-11-06,51.10423278808594,52.15497229035595,50.65846118800392,50.881349020839856,4653131
2000-11-07,52.123138427734375,52.72811048647488,51.29528256823532,51.51816636899386,5669948
2000-11-08,51.00982666015625,52.92269353160771,50.62725247171375,52.85893320224779,7312377
2000-11-09,50.722869873046875,51.00980138992325,48.81000394922834,49.351980727956075,9464103
2000-11-10,47.43915557861328,50.1809362253855,47.43915557861329,49.98964702613309,7121063
2000-11-13,49.70271301269531,50.722907019507495,46.73776540281693,46.833407954899016,9084405
2000-11-14,50.7547607421875,50.94604980975706,50.244661989681546,50.62723605406101,5387841
2000-11-15,50.69101333618164,51.041705300103224,49.798340292078976,50.75477366109433,4351674
2000-11-16,50.117156982421875,50.85042320941085,50.117156982421875,50.62725593524225,3911726
2000-11-17,51.998130798339844,52.28506239391688,50.11714247210388,50.14902466511468,8072400
2000-11-20,52.66765213012695,52.66765213012695,51.45616905009806,51.7749829579551,7768224
2000-11-21,50.24467849731445,53.24150761750001,50.24467849731445,52.667644297011115,7511012
2000-11-22,50.24467849731445,51.42428326772752,50.14903596748664,50.24467849731445,5791807
2000-11-24,50.97793197631836,51.9024870563341,50.62724007381583,50.691004458321736,2612385
2000-11-27,50.212791442871094,52.03001968772675,50.212791442871094,51.23298918443769,4044045
2000-11-28,49.9258918762207,51.39242491667584,49.67084229781434,50.37222660305039,5019859
2000-11-29,50.9141845703125,50.97794490022291,49.320127473420044,49.86210452532209,5778732
2000-11-30,47.69417190551758,49.98961220214944,47.056548470131055,49.98961220214944,11141364
2000-12-01,48.778160095214844,50.659149383622136,48.14053626263931,48.17241847195863,7871255
2000-12-04,50.18093490600586,50.59538736375791,48.8419268294947,48.96945160205588,5822873
2000-12-05,52.731407165527344,53.43279112490374,50.81854034149687,51.232992648964334,8163193
2000-12-06,49.351985931396484,51.934357643279974,48.363670681017894,51.90247952641183,10561357
2000-12-07,47.50288772583008,48.937537427010675,47.50288772583008,48.49119897919737,8286412
2000-12-08,49.47953414916992,50.49973207249675,48.84191451785199,49.98963311083334,6423068
2000-12-11,48.45933151245117,50.117148766585785,47.82170792595301,49.22447574548836,6470138
2000-12-12,47.88548278808594,49.03320559225118,47.18409866536587,48.586870981567834,8277312
2000-12-13,46.54646301269531,49.28824253236506,46.25953543791182,48.39556946793013,7314260
2000-12-14,47.15219497680664,47.789818466406324,46.833385267386795,46.92902777313675,6413444
2000-12-15,44.79301452636719,46.259547183491435,44.53796501462716,45.90885512253935,14910207
2000-12-18,46.16386795043945,46.16386795043945,45.07991032670152,45.07991032670152,8047715
2000-12-19,45.97261047363281,48.172409220476766,45.81320352841239,46.00449267682917,8059744
2000-12-20,43.86845016479492,44.88864800561932,43.26270871449569,43.8046898351239,13158052
2000-12-21,41.60490417480469,44.856779693072326,40.83975555729621,43.613414207311614,13310873
2000-12-22,45.39875411987305,45.590039209957965,43.10330861428414,43.10330861428414,9951644
2000-12-26,43.2626953125,45.68566036310646,42.97576374096407,45.39873286233027,6330706
2000-12-27,43.198936462402344,44.95239592893285,42.62507329993792,43.23081458305934,8624375
2000-12-28,43.48588562011719,44.98430051350211,41.8918281756307,42.59321638215333,10249336
2000-12-29,43.35835266113281,44.346668334034774,42.975778458322914,44.346668334034774,7263110
2001-01-02,43.2626953125,44.63358471874094,42.91200343104483,43.103288431562284,8375531
2001-01-03,48.26803970336914,48.459328804007534,42.72072498778199,42.72072498778199,13357315
2001-01-04,47.5347785949707,50.882299533032,47.27972914802732,48.33180913435897,16129843
2001-01-05,47.94921875,48.299910603271115,46.41892258580666,47.91733656222278,8413187
2001-01-08,47.72605514526367,47.917340144709335,46.70585762619418,47.694172955102815,6343781
2001-01-09,47.21596908569336,48.841908301359126,46.64210986224226,48.17240248169882,7894267
2001-01-10,47.662296295166016,48.427444523247765,46.76962743316417,47.18407967030497,8008281
2001-01-11,47.78983688354492,48.07676858213186,46.546471617350264,47.40726264234952,10078210
2001-01-12,47.853607177734375,49.19261515121539,47.12034080961948,47.789842760978964,6744608
2001-01-16,47.31160354614258,47.94922705837364,46.83338692965932,47.82170235592742,5932807
2001-01-17,49.32011413574219,49.86209104107698,48.10863155821744,48.65060846355223,10174442
2001-01-18,55.25000762939453,56.110798392954045,52.795160047049286,53.24149856159589,26406165
2001-01-19,56.74843215942383,58.119322003320235,54.708040529218664,54.83556526052905,15441261
2001-01-22,55.37751388549805,56.078901583003216,55.186228922115966,55.85573036471219,10060951
2001-01-23,55.632598876953125,56.0789375288735,54.899332596042754,55.88764837211861,10278937
2001-01-24,56.333984375,56.84407927058279,55.568835925483754,55.63259626089609,7071901
2001-01-25,56.49338912963867,56.68467828376665,55.823887267094534,56.17457930044073,5211277
2001-01-26,58.24685287475586,58.788829986887045,55.696362050447696,55.91952933607592,9513579
2001-01-29,58.65107727050781,58.91632796777804,57.37073381122561,57.38603579666206,5360750
2001-01-30,59.48252487182617,59.553938192115545,57.84511102433383,58.66126965311898,8621132
2001-01-31,57.131004333496094,59.5539700719688,57.131004333496094,59.04387116476172,8696653
2001-02-01,58.176658630371094,58.32458589173015,56.72288117179011,57.33499692520378,5837517
2001-02-02,56.24855041503906,58.14611992875092,55.90678550427464,57.51359675751363,5678106
2001-02-05,57.24320983886719,57.43704720242704,55.75372294365779,55.80473363317558,5348930
2001-02-06,58.24811935424805,59.01326772203078,56.72292735290118,57.24832825512937,7872614
2001-02-07,59.70353698730469,60.05590824241942,57.53825692879716,57.91105408551878,9421217
2001-02-08,58.26853561401367,60.362325299814785,58.23279028137165,59.70354505458425,8766317
2001-02-09,57.19610595703125,58.72303592328442,56.68542578458282,58.23278572900565,6609465
2001-02-12,58.67710494995117,59.09586060402096,56.327978323741576,56.45564842627042,7038848
2001-02-13,58.08979797363281,59.94356281592835,57.74253316389281,58.29406923356237,7524087
2001-02-14,58.77922058105469,59.3256502456685,57.45145518180663,58.08980549890675,7356413
2001-02-15,59.63716125488281,60.58702701005504,59.43288996972109,59.647378283231085,8471240
2001-02-16,58.72815704345703,59.1111631663219,58.186833844034055,58.498349294337785,7398358
2001-02-20,56.940765380859375,59.03455080956225,56.57307468176441,58.49833826326509,7058722
2001-02-21,54.90317916870117,56.94079017720059,54.79082850470733,55.944965861077016,9578117
2001-02-22,55.61302185058594,56.63437850883926,52.7940668777638,54.38738978528081,12247614
2001-02-23,53.11067199707031,54.89805271318606,51.1956253052033,54.89805271318606,15979324
2001-02-26,53.77457046508789,54.02991064256684,52.0025127306888,54.02991064256684,8727929
2001-02-27,52.3906135559082,54.57632383291916,52.37529412801042,53.570282861234276,10238143
2001-02-28,51.0168571472168,52.875731536386404,50.608314848097265,52.574429247432185,12482127
2001-03-01,54.15758514404297,54.33632409792202,49.79127345894926,50.71049654261095,15796692
2001-03-02,52.242496490478516,54.97463119496443,51.54797121037764,53.11065003405598,15423793
2001-03-05,53.575374603271484,53.92774580041272,52.41613559601482,52.50294973896039,7054119
2001-03-06,54.13203811645508,55.35766992171298,53.74902792259947,54.25970818107361,8493520
2001-03-07,54.923580169677734,55.28105791101503,53.95839515854642,54.87251133871534,8147189
2001-03-08,54.37205123901367,54.81633908958815,53.810302217894616,54.72952492488964,7106106
2001-03-09,50.70537185668945,53.62645957880818,49.99552684940921,53.62135310270832,17455753
2001-03-12,48.76478576660156,50.25085975758061,48.52476512269116,49.995519687565114,15161561
2001-03-13,50.245758056640625,50.27129451130829,48.10601018579632,48.56562561581704,12685783
2001-03-14,48.494140625,50.50621902219324,47.66684239612323,48.71884192820175,14901944
2001-03-15,48.800533294677734,49.98020251515091,48.601368520132894,49.02523452261521,8807320
2001-03-16,46.01222229003906,47.95280527589054,45.04193079711332,47.95280527589054,20950752
2001-03-19,47.288936614990234,47.3910702322356,45.55262436781195,46.471847300023775,10706333
2001-03-20,45.093017578125,46.99785599309238,44.99088395028777,46.778261153750215,10565751
2001-03-21,45.491336822509766,46.77825039525096,44.81213470100758,45.16960842932447,11519598
2001-03-22,45.501564025878906,46.47185598576448,44.761079879698464,45.511781057373675,13941297
2001-03-23,47.753631591796875,48.509438742761745,46.10924487392328,47.748525117160526,12796346
2001-03-26,48.71883773803711,48.85161428745446,47.87621607430373,48.64223650958871,8975935
2001-03-27,50.812625885009766,51.06796604124806,47.98856881051108,48.003888241789205,12396355
2001-03-28,48.2132568359375,50.27640360083309,48.1315491426327,49.99552703728547,12437463
2001-03-29,48.53498458862305,49.57166443395101,48.13665500402411,48.23878860050082,11039170
2001-03-30,49.1171760559082,49.821914817747036,48.58606976449379,49.28059149538898,9896520
2001-04-02,48.340911865234375,50.097649139988626,47.78938001259461,49.76570791841865,9191202
2001-04-03,46.16032028198242,48.33581327563252,46.01222027020064,48.31028089880773,13943180
2001-04-04,46.98255157470703,48.02944511896749,45.98672690281598,46.190998316890855,14137318
2001-04-05,50.15382766723633,51.06794372294361,48.7852068211059,48.923089793151256,13081381
2001-04-06,50.02106475830078,51.0679575955814,49.229512035030076,50.04659713954176,14041713
2001-04-09,49.02522659301758,50.42448626410647,47.901728785849684,50.30192271876456,9922984
2001-04-10,50.58280944824219,51.016884344186835,49.31121546444748,49.53591262612944,10982372
2001-04-11,49.75550842285156,52.0586716984708,48.9230998688846,51.833974532112734,12027326
2001-04-12,49.12737274169922,49.79125538610599,48.59116015009375,49.22951041410022,9822045
